Trial,switch,t_pos,t_frequency,resp_speed,Resp,Reward_midLeft,Reward_midRight,Reward_downLeft,Reward_downRight,Pval_midLeft,Pval_midRight,Pval_downLeft,Pval_downRight,simulated_RS
169,1,midLeft,lowA,4.119703972078251,1,1,0,0,0,0.8064614406564086,2.047999999999994e-06,0.1280000026214401,0.0320001015862627,4.1524957516680665
170,1,midLeft,lowA,6.111410003169368,1,1,0,0,0,0.9612922881312818,4.095999999999988e-07,0.025600000524288,0.0064000203172525,6.102355502278407
171,1,midLeft,lowA,6.437944350410056,0,0,0,0,0,0.1922584576262562,8.191999999999973e-08,0.0051200001048576,0.0012800040634505,6.36272681582008
172,1,downLeft,high,3.922862761397144,1,0,0,100,0,0.0384516915252512,1.6383999999999943e-08,80.00102400002098,0.0002560008126901,4.011914124721411
173,1,downLeft,high,204.11383537094545,0,0,0,0,0,0.0076903383050502,3.2767999999999877e-09,16.000204800004198,5.120016253802026e-05,204.034538373701
174,1,downLeft,high,43.95666395693931,1,0,0,100,0,0.00153806766101,6.553599999999971e-10,83.20004096000085,1.0240032507604048e-05,43.97459687697398
175,1,downRight,lowC,4.080078730196111,0,0,0,0,0,0.000307613532202,1.3107199999999944e-10,16.640008192000167,2.048006501520809e-06,4.02863036738223
176,1,downLeft,high,45.67120171099645,1,0,0,100,0,6.152270644040194e-05,2.6214399999999883e-11,83.32800163840004,4.096013003041618e-07,45.47019357821299
177,1,downLeft,high,212.32107493244624,1,0,0,100,0,1.2304541288080387e-05,5.242879999999975e-12,96.66560032768,8.192026006083234e-08,212.2386704084249
178,1,downLeft,high,245.59337769246835,1,0,0,100,0,2.460908257616076e-06,1.0485759999999952e-12,99.333120065536,1.6384052012166463e-08,245.83270275168263
179,1,downLeft,high,252.303422570716,1,0,0,100,0,4.92181651523215e-07,2.0971519999999899e-13,99.8666240131072,3.2768104024332917e-09,252.438145199215
180,1,downRight,lowC,4.006642744115511,1,0,0,0,1,9.843633030464297e-08,4.1943039999999777e-14,19.973324802621438,0.8000000006553621,3.911250597369123
181,1,downRight,lowC,6.058417789274772,1,0,0,0,1,1.9687266060928584e-08,8.388607999999957e-15,3.994664960524286,0.9600000001310725,5.918143399438451
182,1,midLeft,lowA,4.058242733909321,1,1,0,0,0,0.8000000039374533,1.677721599999991e-15,0.7989329921048571,0.1920000000262144,3.9124315074065152
183,1,midRight,lowB,3.933744573002276,0,0,0,0,0,0.1600000007874906,3.3554431999999816e-16,0.1597865984209714,0.0384000000052428,3.8734301291136233
184,1,downRight,lowC,3.985296971869871,1,0,0,0,1,0.0320000001574981,6.71088639999996e-17,0.0319573196841942,0.8076800000010487,4.1553372372711115
185,1,midRight,lowB,4.156438823490502,1,0,1,0,0,0.0064000000314996,0.8,0.0063914639368388,0.1615360000002097,4.135175971708173
186,1,midLeft,lowA,4.0715993012166285,1,1,0,0,0,0.8012800000063,0.1599999999999999,0.0012782927873677,0.0323072000000419,3.959480368391387
187,1,downLeft,high,4.159214739863458,1,0,0,100,0,0.1602560000012599,0.0319999999999999,80.00025565855748,0.0064614400000083,3.9890455304206522
188,1,midLeft,lowA,4.495862624824144,1,1,0,0,0,0.832051200000252,0.0063999999999999,16.000051131711487,0.0012922880000016,4.402709424896794
189,1,midLeft,lowA,6.09725576995797,0,0,0,0,0,0.1664102400000503,0.0012799999999999,3.2000102263422967,0.0002584576000003,5.857203438681784
190,1,downRight,lowC,3.890213233888349,1,0,0,0,1,0.03328204800001,0.0002559999999999,0.6400020452684592,0.8000516915200001,4.041926299980491
191,1,downLeft,high,5.493287618678186,1,0,0,100,0,0.006656409600002,5.119999999999989e-05,80.1280004090537,0.160010338304,5.590193824109909
192,1,downLeft,high,204.5414684967756,1,0,0,100,0,0.0013312819200004,1.0239999999999976e-05,96.02560008181074,0.0320020676607999,204.35246706262018
193,1,midRight,lowB,3.850865635445568,1,0,1,0,0,0.000266256384,0.8000020480000001,19.205120016362144,0.0064004135321599,3.8433072855839803
194,1,midLeft,lowA,4.036258697461264,1,1,0,0,0,0.8000532512768,0.1600004095999999,3.841024003272429,0.0012800827064319,4.076116781955833
195,1,midLeft,lowA,5.885176872652611,1,1,0,0,0,0.96001065025536,0.0320000819199999,0.7682048006544857,0.0002560165412863,6.045721853738398
196,1,midRight,lowB,4.19190782154332,1,0,1,0,0,0.1920021300510719,0.8064000163840002,0.1536409601308971,5.1203308257279936e-05,4.094525013789968
197,1,midRight,lowB,6.053695328634506,1,0,1,0,0,0.0384004260102143,0.9612800032768,0.0307281920261794,1.0240661651455986e-05,6.076873438335362
198,1,midRight,lowB,6.307219830407612,1,0,1,0,0,0.0076800852020428,0.99225600065536,0.0061456384052358,2.0481323302911965e-06,6.271415528492778
199,1,midRight,lowB,6.448247865297425,0,0,0,0,0,0.0015360170404085,0.1984512001310719,0.0012291276810471,4.096264660582392e-07,6.548813372650655
200,2,midRight,lowB,4.289454224038887,1,0,1,0,0,0.0003072034080817,0.8396902400262144,0.0002458255362094,8.192529321164782e-08,4.5210214266674065
201,2,midRight,lowB,6.036918440241193,1,0,1,0,0,6.144068161634291e-05,0.9679380480052427,4.916510724188702e-05,1.6385058642329565e-08,6.142369293880068
202,2,downLeft,high,3.9334247753548537,1,0,0,100,0,1.228813632326858e-05,0.1935876096010484,80.00000983302145,3.2770117284659126e-09,3.9434571162259098
203,2,downRight,lowC,3.950610677242999,1,0,0,0,1,2.4576272646537152e-06,0.0387175219202096,16.000001966604287,0.8000000006554024,4.014369334498361
204,2,downRight,lowC,5.873813144404281,1,0,0,0,1,4.91525452930743e-07,0.0077435043840419,3.200000393320856,0.9600000001310804,6.020711178667932
205,2,midRight,lowB,4.023721989565819,1,0,1,0,0,9.830509058614857e-08,0.8015487008768084,0.6400000786641709,0.1920000000262161,4.100174807843462
206,2,midRight,lowB,5.951287990545076,1,0,1,0,0,1.9661018117229713e-08,0.9603097401753616,0.1280000157328341,0.0384000000052432,5.967327122501492
207,2,downRight,lowC,4.090375607401715,1,0,0,0,1,3.932203623445942e-09,0.1920619480350722,0.0256000031465668,0.8076800000010487,4.0312228568991815
208,2,downRight,lowC,6.054379627093208,1,0,0,0,1,7.864407246891883e-10,0.0384123896070144,0.0051200006293133,0.9615360000002098,6.065131402160533
209,2,downLeft,high,3.941850212468508,1,0,0,100,0,1.5728814493783768e-10,0.0076824779214028,80.00102400012587,0.1923072000000418,3.995323534434674
210,2,midRight,lowB,3.894968307361878,1,0,1,0,0,3.145762898756753e-11,0.8015364955842806,16.000204800025173,0.0384614400000083,3.896147817269892
211,2,midLeft,lowA,3.87520747652618,1,1,0,0,0,0.8000000000062916,0.160307299116856,3.200040960005033,0.0076922880000016,3.9821738943888025
212,2,midLeft,lowA,5.8821594338901,1,1,0,0,0,0.9600000000012584,0.0320614598233711,0.6400081920010066,0.0015384576000003,6.065306647341353
213,2,midLeft,lowA,6.345385943900939,0,0,0,0,0,0.1920000000002516,0.0064122919646742,0.1280016384002013,0.00030769152,6.285608079409134
214,2,downLeft,high,4.194390168778574,0,0,0,0,0,0.0384000000000503,0.0012824583929348,0.0256003276800402,6.153830400001335e-05,4.451001354065383
215,2,midLeft,lowA,3.935874206401668,0,0,0,0,0,0.00768000000001,0.0002564916785869,0.005120065536008,1.2307660800002664e-05,4.12215622561345
216,2,midRight,lowB,4.013708294898108,0,0,0,0,0,0.001536000000002,5.129833571739385e-05,0.0010240131072016,2.461532160000532e-06,3.8844271453898087
217,2,downRight,lowC,4.008566127892639,0,0,0,0,0,0.0003072000000004,1.0259667143478764e-05,0.0002048026214403,4.923064320001063e-07,4.045435345069291
218,2,midRight,lowB,3.9473879186002585,1,0,1,0,0,6.14400000000804e-05,0.8000020519334288,4.0960524288064393e-05,9.846128640002121e-08,3.859341125663048
219,2,downLeft,high,3.851370476055356,1,0,0,100,0,1.2288000000016077e-05,0.1600004103866856,80.00000819210486,1.9692257280004232e-08,3.969848098454185
220,2,downLeft,high,203.9749639847258,0,0,0,0,0,2.4576000000032136e-06,0.0320000820773371,16.00000163842097,3.938451456000846e-09,204.01736322661628
221,2,downLeft,high,44.04678759005426,1,0,0,100,0,4.915200000006425e-07,0.0064000164154674,83.2000003276842,7.876902912001687e-10,44.014715291660345
222,2,downLeft,high,212.03695524650092,1,0,0,100,0,9.830400000012846e-08,0.0012800032830934,96.64000006553684,1.5753805824003376e-10,212.012610097226
223,2,midLeft,lowA,4.038185814193883,1,1,0,0,0,0.8000000196608,0.0002560006566186,19.32800001310736,3.1507611648006746e-11,3.9012130876092055
224,2,downRight,lowC,3.864672742027072,1,0,0,0,1,0.1600000039321599,5.120013132373937e-05,3.86560000262147,0.8000000000063016,3.9899947970948095
225,2,midLeft,lowA,4.511617836909508,1,1,0,0,0,0.832000000786432,1.0240026264747874e-05,0.773120000524294,0.1600000000012602,4.459984536258277
226,2,midRight,lowB,3.9494740389055663,1,0,1,0,0,0.1664000001572864,0.800002048005253,0.1546240001048587,0.032000000000252,4.103485550379936
227,2,downRight,lowC,4.335554296283148,1,0,0,0,1,0.0332800000314572,0.1600004096010505,0.0309248000209717,0.8064000000000504,4.233263492625064
228,2,midLeft,lowA,3.89334541715611,1,1,0,0,0,0.8066560000062915,0.0320000819202101,0.0061849600041943,0.16128000000001,4.006272689006149
229,2,downLeft,high,4.002119489331374,1,0,0,100,0,0.1613312000012582,0.006400016384042,80.00123699200084,0.032256000000002,3.979632473374913
230,2,midLeft,lowA,4.578435527022571,1,1,0,0,0,0.8322662400002517,0.0012800032768084,16.000247398400163,0.0064512000000004,4.414693228134373
231,2,downLeft,high,43.90633278663871,1,0,0,100,0,0.1664532480000503,0.0002560006553616,83.20004947968003,0.00129024,44.0805483323928
232,2,downRight,lowC,4.026249926402,1,0,0,0,1,0.03329064960001,5.120013107233617e-05,16.640009895936004,0.8002580480000001,4.103341613853765
233,2,downRight,lowC,6.113045947447599,1,0,0,0,1,0.006658129920002,1.0240026214467232e-05,3.3280019791871998,0.9600516096,5.902587949647849
234,2,downLeft,high,12.436079732090088,1,0,0,100,0,0.0013316259840004,2.048005242893447e-06,80.66560039583743,0.19201032192,12.379545566826454
235,2,midLeft,lowA,4.1125571962449925,1,1,0,0,0,0.8002663251968001,4.096010485786894e-07,16.133120079167483,0.0384020643839999,3.9989946717656135
236,2,downRight,lowC,4.08527945007886,1,0,0,0,1,0.16005326503936,8.192020971573786e-08,3.226624015833496,0.8076804128768,4.2120937961910165
237,2,midLeft,lowA,4.380507355424548,1,1,0,0,0,0.832010653007872,1.6384041943147575e-08,0.6453248031666989,0.16153608257536,4.319678031838474
238,2,midLeft,lowA,5.996748498478441,0,0,0,0,0,0.1664021306015743,3.276808388629514e-09,0.1290649606333397,0.0323072165150719,6.125362579132991
239,2,downLeft,high,4.25674462542663,1,0,0,100,0,0.0332804261203148,6.553616777259027e-10,80.02581299212667,0.0064614433030143,4.321527451491915
240,2,downLeft,high,204.00654112381528,1,0,0,100,0,0.0066560852240629,1.3107233554518058e-10,96.00516259842531,0.0012922886606028,204.0891244541941
241,2,downRight,lowC,4.174301090203257,1,0,0,0,1,0.0013312170448125,2.6214467109036107e-11,19.201032519685057,0.8002584577321206,4.092876427139869
242,2,midLeft,lowA,3.885587514057989,1,1,0,0,0,0.8002662434089627,5.242893421807219e-12,3.840206503937012,0.160051691546424,3.9173249845326104
243,2,midRight,lowB,4.143787170907304,1,0,1,0,0,0.1600532486817925,0.8000000000010487,0.7680413007874023,0.0320103383092848,4.010331464006727
244,2,downRight,lowC,4.041390855506132,1,0,0,0,1,0.0320106497363585,0.1600000000002096,0.1536082601574804,0.806402067661857,4.0067354467693415
245,2,downRight,lowC,6.058414889841048,1,0,0,0,1,0.0064021299472716,0.0320000000000419,0.030721652031496,0.9612804135323714,6.234115619744649
246,2,midLeft,lowA,3.882582606574022,1,1,0,0,0,0.8012804259894544,0.0064000000000083,0.0061443304062992,0.1922560827064742,3.8126535405561173
247,2,downLeft,high,4.035083600668292,0,0,0,0,0,0.1602560851978908,0.0012800000000016,0.0012288660812598,0.0384512165412948,3.9340012185581714
248,2,midRight,lowB,3.884702401254215,1,0,1,0,0,0.0320512170395781,0.8002560000000004,0.0002457732162519,0.0076902433082589,4.033886930921358
249,2,downRight,lowC,4.076972149961799,0,0,0,0,0,0.0064102434079156,0.1600512,4.915464325039364e-05,0.0015380486616517,3.8480617020061456
250,2,midLeft,lowA,3.927751076385621,0,0,0,0,0,0.0012820486815831,0.0320102399999999,9.830928650078725e-06,0.0003076097323303,3.912108079375736
251,2,downLeft,high,4.105596007404405,1,0,0,100,0,0.0002564097363166,0.0064020479999999,80.00000196618574,6.152194646607168e-05,3.8683390649762717
252,2,downLeft,high,203.76730377617028,0,0,0,0,0,5.128194726332499e-05,0.0012804095999999,16.000000393237144,1.2304389293214333e-05,204.07331568894762
253,2,midRight,lowB,4.017490123810198,1,0,1,0,0,1.0256389452664994e-05,0.8002560819200001,3.2000000786474274,2.460877858642866e-06,4.255826257093714
254,2,midRight,lowB,6.067343454723884,0,0,0,0,0,2.051277890532999e-06,0.160051216384,0.6400000157294854,4.92175571728573e-07,5.989079162117534
255,2,downLeft,high,5.677895860501055,1,0,0,100,0,4.102555781065997e-07,0.0320102432767999,80.1280000031459,9.843511434571459e-08,5.679629149135855
256,2,midRight,lowB,4.280005818610103,1,0,1,0,0,8.20511156213199e-08,0.80640204865536,16.025600000629183,1.9687022869142916e-08,4.069304032563596
257,2,midRight,lowB,6.009247573612694,1,0,1,0,0,1.6410223124263973e-08,0.961280409731072,3.205120000125836,3.937404573828582e-09,5.970234428164716
258,2,downRight,lowC,4.083584074738478,1,0,0,0,1,3.282044624852794e-09,0.1922560819462143,0.6410240000251672,0.800000000787481,4.165734167126369
259,2,downLeft,high,5.495321176161276,1,0,0,100,0,6.564089249705583e-10,0.0384512163892428,80.12820480000504,0.1600000001574961,5.6922404197815455
260,2,downRight,lowC,4.453275080804595,1,0,0,0,1,1.312817849941117e-10,0.0076902432778485,16.025640960001,0.8320000000314993,4.407333564696988
261,2,downLeft,high,43.85894423729,1,0,0,100,0,2.6256356998822333e-11,0.0015380486555697,83.2051281920002,0.1664000000062998,44.10868167615182
262,2,midLeft,lowA,4.089514661773688,0,0,0,0,0,5.251271399764465e-12,0.0003076097311139,16.641025638400038,0.0332800000012599,3.9881737524877456
263,2,downLeft,high,45.68207398546044,1,0,0,100,0,1.0502542799528929e-12,6.152194622278853e-05,83.32820512768001,0.0066560000002519,45.630666876184264
264,2,midLeft,lowA,4.124645197996313,1,1,0,0,0,0.8000000000002101,1.2304389244557704e-05,16.665641025536004,0.0013312000000503,3.9622007304771087
265,2,midRight,lowB,4.115698229664024,1,0,1,0,0,0.160000000000042,0.800002460877849,3.333128205107201,0.00026624000001,3.898804731175221
266,2,downRight,lowC,3.923849260934236,1,0,0,0,1,0.0320000000000083,0.1600004921755697,0.6666256410214402,0.8000532480000021,4.137952479701016
267,2,downLeft,high,5.727995051464051,1,0,0,100,0,0.0064000000000016,0.0320000984351139,80.13332512820429,0.1600106496000003,5.509166799101758
268,2,midRight,lowB,4.0866259773298665,0,0,0,0,0,0.0012800000000003,0.0064000196870227,16.026665025640852,0.03200212992,3.955717699814517
269,2,midLeft,lowA,3.943811764876541,1,1,0,0,0,0.8002560000000001,0.0012800039374045,3.205333005128169,0.006400425984,4.091457812772237
270,2,midRight,lowB,3.973155039609081,1,0,1,0,0,0.1600511999999999,0.8002560007874809,0.6410666010256336,0.0012800851968,4.012544418751616
271,2,midRight,lowB,5.937904320046635,1,0,1,0,0,0.0320102399999999,0.9600512001574962,0.1282133202051266,0.00025601703936,5.811362589880027
272,2,midLeft,lowA,4.21402916556753,0,0,0,0,0,0.0064020479999999,0.1920102400314992,0.0256426640410253,5.120340787200005e-05,4.095116291564812
273,2,downLeft,high,4.064684302380844,1,0,0,100,0,0.0012804095999999,0.0384020480062998,80.00512853280821,1.024068157440001e-05,3.9921300721893536
274,2,downLeft,high,204.03903933966447,1,0,0,100,0,0.0002560819199999,0.0076804096012599,96.00102570656163,2.048136314880002e-06,204.08776170373153
275,2,midRight,lowB,4.098777846561985,1,0,1,0,0,5.121638399999996e-05,0.801536081920252,19.200205141312324,4.0962726297600045e-07,4.1744568999487655
276,2,midLeft,lowA,3.937266227477588,1,1,0,0,0,0.8000102432768,0.1603072163840503,3.840041028262464,8.192545259520007e-08,4.056639216204738
277,2,midRight,lowB,4.340492707422007,0,0,0,0,0,0.1600020486553599,0.03206144327681,0.7680082056524924,1.6385090519040012e-08,4.439391537672858
278,2,midRight,lowB,3.9863797376216055,1,0,1,0,0,0.0320004097310719,0.8064122886553621,0.1536016411304984,3.277018103808001e-09,4.158329346106815
279,2,downLeft,high,4.340421121570088,0,0,0,0,0,0.0064000819462143,0.1612824577310724,0.0307203282260996,6.554036207616e-10,4.401739040263264
280,2,downRight,lowC,4.022128276710287,1,0,0,0,1,0.0012800163892428,0.0322564915462144,0.0061440656452199,0.8000000001310807,4.102341511734905
281,2,downRight,lowC,5.940417967629306,1,0,0,0,1,0.0002560032778485,0.0064512983092428,0.0012288131290439,0.960000000026216,6.027401415495858
282,2,midRight,lowB,4.11138686604991,0,0,0,0,0,5.120065556971516e-05,0.0012902596618485,0.0002457626258087,0.1920000000052432,4.043734687229402
283,2,downRight,lowC,4.467999386470475,1,0,0,0,1,1.024013111394303e-05,0.0002580519323697,4.915252516175946e-05,0.8384000000010486,4.474430216843834
284,2,midLeft,lowA,3.988794025943875,1,1,0,0,0,0.8000020480262229,5.161038647394313e-05,9.830505032351889e-06,0.1676800000002096,3.9549597522147764
285,2,downRight,lowC,4.486882643841404,1,0,0,0,1,0.1600004096052445,1.0322077294788626e-05,1.966101006470377e-06,0.833536000000042,4.3888136876937525
286,2,midRight,lowB,3.975062491740078,1,0,1,0,0,0.0320000819210488,0.800002064415459,3.9322020129407524e-07,0.1667072000000083,4.048006512034446
287,2,downRight,lowC,4.429085170436487,1,0,0,0,1,0.0064000163842097,0.1600004128830917,7.8644040258815e-08,0.8333414400000018,4.540874413388304
288,2,downLeft,high,4.095168988733232,0,0,0,0,0,0.0012800032768419,0.0320000825766183,1.5728808051763004e-08,0.1666682880000003,4.007285033483697
289,2,midLeft,lowA,3.9595295075931296,1,1,0,0,0,0.8002560006553684,0.0064000165153236,3.1457616103525994e-09,0.0333336576,4.021728640927595
290,2,midLeft,lowA,5.984381575903923,0,0,0,0,0,0.1600512001310736,0.0012800033030647,6.291523220705196e-10,0.00666673152,5.938844299686273
291,2,downRight,lowC,4.208833964281898,1,0,0,0,1,0.0320102400262147,0.0002560006606129,1.2583046441410388e-10,0.801333346304,3.9902790912690045
292,2,midLeft,lowA,4.060109466452421,1,1,0,0,0,0.806402048005243,5.120013212258932e-05,2.5166092882820782e-11,0.1602666692607999,3.9851902153396033
293,2,downLeft,high,3.9790959176304734,0,0,0,0,0,0.1612804096010485,1.0240026424517858e-05,5.033218576564155e-12,0.0320533338521599,3.971688423489066
294,2,midRight,lowB,4.12227580680169,1,0,1,0,0,0.0322560819202097,0.800002048005285,1.0066437153128309e-12,0.0064106667704319,4.008241175184362
295,2,midRight,lowB,6.103655630449849,0,0,0,0,0,0.0064512163840419,0.160000409601057,2.0132874306256613e-13,0.0012821333540863,5.913881342849239
296,2,downRight,lowC,3.8622934598963785,1,0,0,0,1,0.0012902432768083,0.0320000819202113,4.026574861251323e-14,0.8002564266708173,4.118697368824693
297,2,midLeft,lowA,3.847831870212612,0,0,0,0,0,0.0002580486553616,0.0064000163840422,8.053149722502647e-15,0.1600512853341634,4.150451103704849
298,2,downRight,lowC,4.353378386325231,0,0,0,0,0,5.1609731072335495e-05,0.0012800032768084,1.6106299445005297e-15,0.0320102570668326,4.273849225230078
299,2,midLeft,lowA,3.913519301114264,0,0,0,0,0,1.0321946214467097e-05,0.0002560006553616,3.221259889001057e-16,0.0064020514133665,3.9718270004587297
300,3,downLeft,lowC,3.9504361781036414,1,0,0,1,0,2.064389242893418e-06,5.12001310723382e-05,0.8000000000000002,0.0012804102826733,4.103240704426457
301,3,midLeft,lowA,3.851269230076068,0,0,0,0,0,4.128778485786836e-07,1.024002621446764e-05,0.16,0.0002560820565346,3.9084093997843423
302,3,midRight,lowB,3.887733441484319,1,0,1,0,0,8.257556971573672e-08,0.8000020480052429,0.032,5.1216411306932285e-05,4.08985675466786
303,3,downRight,high,3.983122728191609,1,0,0,0,100,1.6515113943147336e-08,0.1600004096010485,0.0063999999999999,80.00001024328226,3.934753409547927
304,3,midRight,lowB,4.309807091852137,1,0,1,0,0,3.3030227886294662e-09,0.8320000819202098,0.0012799999999999,16.000002048656455,4.4192713075761745
305,3,midLeft,lowA,4.182108533891572,1,1,0,0,0,0.8000000006606046,0.1664000163840419,0.0002559999999999,3.20000040973129,3.9965253606899753
306,3,midRight,lowB,4.496463545093427,0,0,0,0,0,0.1600000001321209,0.0332800032768083,5.119999999999997e-05,0.6400000819462579,4.39622735832996
307,3,downRight,high,5.468710603307879,1,0,0,0,100,0.0320000000264241,0.0066560006553616,1.023999999999999e-05,80.12800001638925,5.62541581553796
308,3,midRight,lowB,4.185374729888261,1,0,1,0,0,0.0064000000052848,0.8013312001310724,2.047999999999998e-06,16.025600003277845,4.0790486366315415
309,3,downLeft,lowC,4.026169599590028,0,0,0,0,0,0.0012800000010569,0.1602662400262144,4.095999999999994e-07,3.205120000655569,3.8714088748059914
310,3,midRight,lowB,4.424043148163558,1,0,1,0,0,0.0002560000002113,0.8320532480052429,8.191999999999989e-08,0.6410240001311136,4.39717525341353
311,3,downRight,high,5.659653336235415,1,0,0,0,100,5.1200000042278624e-05,0.1664106496010485,1.638399999999997e-08,80.12820480002623,5.563510351387904
312,3,downLeft,lowC,4.0376893320946845,0,0,0,0,0,1.0240000008455723e-05,0.0332821299202097,3.2767999999999927e-09,16.025640960005248,3.8934823572051935
313,3,downLeft,lowC,3.9904259758093295,0,0,0,0,0,2.048000001691145e-06,0.0066564259840419,6.553599999999983e-10,3.205128192001048,3.853410634796934
314,3,midLeft,lowA,4.051385970116726,1,1,0,0,0,0.8000004096000004,0.0013312851968083,1.3107199999999962e-10,0.6410256384002095,3.9640170031658517
315,3,midLeft,lowA,6.045094379950851,1,1,0,0,0,0.96000008192,0.0002662570393616,2.621439999999992e-11,0.1282051276800418,5.7521412885688665
316,3,midLeft,lowA,6.370542635191929,1,1,0,0,0,0.992000016384,5.325140787233544e-05,5.242879999999982e-12,0.0256410255360083,6.472897637389925
317,3,downLeft,lowC,3.970381632083769,1,0,0,1,0,0.1984000032767999,1.0650281574467086e-05,0.8000000000010487,0.0051282051072016,4.090259524453019
318,3,midRight,lowB,4.098556679714733,0,0,0,0,0,0.0396800006553599,2.130056314893417e-06,0.1600000000002096,0.0010256410214403,3.9850315837012036
319,3,downLeft,lowC,4.392734641617679,1,0,0,1,0,0.0079360001310719,4.260112629786833e-07,0.8320000000000419,0.000205128204288,4.533444720210815
320,3,midLeft,lowA,3.9911439735912286,1,1,0,0,0,0.8015872000262144,8.520225259573665e-08,0.1664000000000083,4.1025640857613377e-05,4.102405132705057
321,3,midLeft,lowA,6.043920356747496,1,1,0,0,0,0.9603174400052428,1.704045051914733e-08,0.0332800000000016,8.205128171522671e-06,5.955595052123407
322,3,midRight,lowB,4.053450632109522,1,0,1,0,0,0.1920634880010485,0.8000000034080902,0.0066560000000003,1.6410256343045342e-06,3.9632403227342032
323,3,downLeft,lowC,3.992533434604267,1,0,0,1,0,0.0384126976002097,0.160000000681618,0.8013312000000001,3.282051268609068e-07,4.118363159426375
324,3,downRight,high,4.045208201971955,1,0,0,0,100,0.0076825395200419,0.0320000001363235,0.16026624,80.00000006564103,4.037759008919058
325,3,downLeft,lowC,4.379579001653074,1,0,0,1,0,0.0015365079040083,0.0064000000272647,0.832053248,16.0000000131282,4.319584081296524
326,3,downLeft,lowC,6.227499514222036,1,0,0,1,0,0.0003073015808016,0.0012800000054529,0.9664106496,3.2000000026256394,6.025395019877284
327,3,midLeft,lowA,3.9867996484650594,1,1,0,0,0,0.8000614603161604,0.0002560000010905,0.1932821299199999,0.6400000005251276,4.096774696141952
328,3,midRight,lowB,3.972274813217661,0,0,0,0,0,0.1600122920632321,5.120000021811773e-05,0.0386564259839999,0.1280000001050255,3.862841533769403
329,3,downRight,high,4.433982058866314,0,0,0,0,0,0.0320024584126464,1.0240000043623542e-05,0.0077312851967999,0.025600000021005,4.472835043803475
330,3,downLeft,lowC,4.370373777671973,0,0,0,0,0,0.0064004916825292,2.0480000087247084e-06,0.0015462570393599,0.005120000004201,4.021808839436264
331,3,downRight,high,3.898782512007301,1,0,0,0,100,0.0012800983365058,4.096000017449415e-07,0.0003092514078719,80.00102400000084,4.037302396885335
332,3,downRight,high,204.03783853043453,1,0,0,0,100,0.0002560196673011,8.19200003489883e-08,6.185028157439993e-05,96.00020480000018,204.02884113586381
333,3,midLeft,lowA,4.10176838606159,1,1,0,0,0,0.8000512039334603,1.6384000069797655e-08,1.2370056314879983e-05,19.200040960000024,3.8459705425947
334,3,downRight,high,51.99974868148927,0,0,0,0,0,0.160010240786692,3.2768000139595303e-09,2.4740112629759958e-06,3.840008192000005,52.03692491036995
335,3,downRight,high,13.571178320101517,1,0,0,0,100,0.0320020481573384,6.553600027919058e-10,4.948022525951991e-07,80.76800163840001,13.495508887041721
336,3,midLeft,lowA,3.9546196072338855,1,1,0,0,0,0.8064004096314678,1.310720005583812e-10,9.89604505190398e-08,16.153600327679996,4.242995960327132
337,3,midLeft,lowA,6.051640336497574,1,1,0,0,0,0.9612800819262936,2.6214400111676232e-11,1.979209010380796e-08,3.2307200655359978,6.155399027594175
338,3,downLeft,lowC,4.121129271572078,1,0,0,1,0,0.1922560163852587,5.242880022335245e-12,0.8000000039584181,0.6461440131071994,4.187080160303477
339,3,downRight,high,5.532517933498647,1,0,0,0,100,0.0384512032770517,1.0485760044670484e-12,0.1600000007916835,80.12922880262144,5.619656417316968
340,3,downLeft,lowC,4.375825973289497,1,0,0,1,0,0.0076902406554103,2.097152008934097e-13,0.8320000001583367,16.02584576052429,4.344872260396999
341,3,downRight,high,44.04540767376828,1,0,0,0,100,0.001538048131082,4.194304017868192e-14,0.1664000000316673,83.20516915210486,43.84728448511413
342,3,downLeft,lowC,4.396185260208446,1,0,0,1,0,0.0003076096262164,8.388608035736384e-15,0.8332800000063335,16.641033830420966,4.52671297219271
343,3,downLeft,lowC,6.009070089612292,0,0,0,0,0,6.152192524328274e-05,1.6777216071472769e-15,0.1666560000012666,3.328206766084193,6.022133236923246
344,3,midLeft,lowA,3.977758501754308,1,1,0,0,0,0.8000123043850487,3.355443214294553e-16,0.0333312000002533,0.6656413532168384,4.003613556088976
345,3,downLeft,lowC,3.998795415843068,1,0,0,1,0,0.1600024608770096,6.710886428589104e-17,0.8066662400000507,0.1331282706433676,4.149526802625069
346,3,midRight,lowB,4.004003448290288,1,0,1,0,0,0.0320004921754019,0.8,0.1613332480000101,0.0266256541286735,4.027792322570195
347,3,midRight,lowB,6.108019857148531,1,0,1,0,0,0.0064000984350803,0.96,0.032266649600002,0.0053251308257347,5.919310743740916
348,3,downRight,high,4.142798197034972,1,0,0,0,100,0.001280019687016,0.1919999999999999,0.0064533299200004,80.00106502616515,4.223492634977418
349,3,midRight,lowB,4.519337963307827,1,0,1,0,0,0.0002560039374032,0.8384,0.001290665984,16.00021300523302,4.521897526498662
350,3,downRight,high,44.04534448240941,1,0,0,0,100,5.120078748064303e-05,0.1676799999999999,0.0002581331968,83.2000426010466,43.92828609024361
351,3,midRight,lowB,4.325944826277824,0,0,0,0,0,1.0240157496128605e-05,0.0335359999999999,5.162663936000318e-05,16.64000852020932,4.603854407423131
